0.0	0.01	0.0	0.0	0.0	0.0	0.035	100.0
0.01	0.01	0.0	0.01125109426436134	0.0	0.001795903762639643	0.034995323420555405	99.88068807610405
0.02	0.01	0.0	0.021476113946267705	0.0	0.006953464095656549	0.034990647465979234	99.76151850555996
0.03	0.01	0.0	0.030768634482872866	0.0	0.015152351351052161	0.034985972136188016	99.64249111852317
0.04	0.01	0.0	0.03921369739337532	0.0	0.026102804192146785	0.03498129743109826	99.52360574535182
0.05	0.01	0.0	0.04688858874908352	0.0	0.03954262947636474	0.03497662335062649	99.40486221660642
0.06	0.01	0.0	0.05386354625822372	0.0	0.05523451238841858	0.034971949894689255	99.28626036304969
0.07	0.01	0.0	0.060202402095155864	0.0	0.07296360023020032	0.034967277063203114	99.16780001564621
0.08	0.01	0.0	0.06596316703007679	0.0	0.09253533092660216	0.034962604856084614	99.04948100556226
0.09	0.01	0.0	0.07119856163846361	0.0	0.11377347832977452	0.03495793327325034	98.93130316416558
0.1	0.01	0.0	0.07595649849807697	0.0	0.13651839433208446	0.034953262314616866	98.81326632302509
0.11	0.01	0.0	0.08028052061749139	0.0	0.1606254242179379	0.0349485919801008	98.69537031391067
0.12	0.01	0.0	0.08421019945724158	0.0	0.1859634797210317	0.03494392226961875	98.57761496879291
0.13	0.01	0.0	0.0877814982980936	0.0	0.21241374594483933	0.034939253183087327	98.46000011984292
0.14	0.01	0.0	0.09102710103077517	0.0	0.23986851901025866	0.03493458472042316	98.342525599432
0.15	0.01	0.0	0.09397670980674988	0.0	0.2682301603300156	0.0349299168815429	98.22519124013147
0.16	0.01	0.0	0.0966573182564696	0.0	0.29741014303467955	0.034925249666363185	98.1079968747124
0.17	0.01	0.0	0.0990934595148925	0.0	0.3273281903683424	0.03492058307480069	97.99094233614541
0.18	0.01	0.0	0.10130742738859505	0.0	0.3579115110553442	0.03491591710677208	97.87402745760039
0.19	0.01	0.0	0.10331948390105952	0.0	0.3890940863188583	0.034911251762194055	97.75725207244629
0.2	0.01	0.0	0.10514804341225786	0.0	0.4208160386877611	0.0349065870409833	97.64061601425085
0.21	0.01	0.0	0.1068098390729071	0.0	0.45302306463994774	0.034901922943056524	97.52411911678041
0.22	0.01	0.0	0.1083200809285244	0.0	0.4856658978820844	0.03489725946833045	97.4077612139996
0.23	0.01	0.0	0.1096925887737888	0.0	0.5186998587652046	0.03489259661672181	97.29154214007123
0.24	0.01	0.0	0.11093992492600491	0.0	0.5520844076148808	0.034887934388147336	97.17546172935589
0.25	0.01	0.0	0.1120735037663254	0.0	0.5857827750660132	0.03488327278252379	97.05951981641182
0.26	0.01	0.0	0.11310370025592076	0.0	0.619761599527989	0.03487861179976793	96.9437162359947
0.27	0.01	0.0	0.11403994231538826	0.0	0.6539906172187088	0.034873951439796526	96.82805082305731
0.28	0.01	0.0	0.11489079847048707	0.0	0.6884423709734431	0.034869291702526374	96.71252341274939
0.29	0.01	0.0	0.11566405561573351	0.0	0.7230919506995205	0.03486463258787426	96.59713384041733
0.3	0.01	0.0	0.11636679078565468	0.0	0.7579167562139183	0.034859974095757	96.481881941604
0.31	0.01	0.0	0.11700543495826615	0.0	0.7928962850831883	0.034855316226091414	96.36676755204847
0.32	0.01	0.0	0.11758583390525436	0.0	0.8280119327798066	0.03485065897879433	96.25179050768578
0.33	0.01	0.0	0.11811329819560917	0.0	0.8632468266427775	0.03484600235378258	96.13695064464679
0.34	0.01	0.0	0.11859265698639991	0.0	0.8985856503817379	0.03484134635097304	96.02224779925777
0.35	0.01	0.0	0.11902829541419388	0.0	0.9340145198754097	0.034836690970282545	95.90768180804035
0.36	0.01	0.0	0.11942420270275658	0.0	0.9695208269644479	0.03483203621162798	95.79325250771119
0.37	0.01	0.0	0.11978400044200634	0.0	1.0050931458781052	0.03482738207492624	95.67895973518175
0.38	0.01	0.0	0.1201109828201757	0.0	1.0407211025031093	0.03482272856009421	95.56480332755808
0.39	0.01	0.0	0.12040814257756295	0.0	1.0763952898866795	0.03481807566704881	95.4507831221406
0.4	0.01	0.0	0.12067819829423593	0.0	1.1121071787166952	0.03481342339570695	95.33689895642384
0.41	0.01	0.0	0.12092362360328184	0.0	1.147849023629276	0.03480877174598557	95.2231506680962
0.42	0.01	0.0	0.12114666295881318	0.0	1.1836138108759204	0.03480412071780159	95.10953809503977
0.43	0.01	0.0	0.12134935872911107	0.0	1.219395171308618	0.03479947031107198	94.99606107533005
0.44	0.01	0.0	0.12153356693662258	0.0	1.2551873296532212	0.0347948205257137	94.8827194472357
0.45	0.01	0.0	0.12170097177812716	0.0	1.2909850567168146	0.034790171361643724	94.76951304921843
0.46	0.01	0.0	0.12185310725031967	0.0	1.3267836007650564	0.03478552281877904	94.65644171993259
0.47	0.01	0.0	0.12199136571103203	0.0	1.3625786594599045	0.034780874897036636	94.54350529822509
0.48	0.01	0.0	0.12211701143310419	0.0	1.3983663359144576	0.03477622759633353	94.43070362313513
0.49	0.01	0.0	0.12223119621565613	0.0	1.434143089489957	0.03477158091658673	94.31803653389389
0.5	0.01	0.0	0.12233496489251029	0.0	1.469905717511548	0.03476693485771328	94.20550386992443
0.51	0.01	0.0	0.12242926625647793	0.0	1.5056513201155184	0.034762289419630214	94.09310547084137
0.52	0.01	0.0	0.1225149650785655	0.0	1.5413772625862272	0.03475764460225458	93.98084117645065
0.53	0.01	0.0	0.12259284587267624	0.0	1.5770811628487345	0.03475300040550344	93.86871082674944
0.54	0.01	0.0	0.12266362023792156	0.0	1.6127608677461065	0.034748356829293885	93.75671426192574
0.55	0.01	0.0	0.122727937331915	0.0	1.6484144204042814	0.03474371387354298	93.6448513223582
0.56	0.01	0.0	0.12278638667411906	0.0	1.6840400511254954	0.03473907153816784	93.533121848616
0.57	0.01	0.0	0.12283950190798952	0.0	1.7196361648484497	0.034734429823085555	93.4215256814585
0.58	0.01	0.0	0.12288776985562097	0.0	1.7552013130528472	0.03472978872821325	93.31006266183502
0.59	0.01	0.0	0.12293163356383995	0.0	1.7907341842214892	0.034725148253468056	93.19873263088466
0.6	0.01	0.0	0.12297149415806298	0.0	1.8262335974297732	0.034720508398767114	93.08753542993611
0.61	0.01	0.0	0.1230077158261185	0.0	1.8616984867117172	0.03471586916402758	92.97647090050737
0.62	0.01	0.0	0.12304063126350517	0.0	1.8971278842753132	0.03471123054916661	92.86553888430542
0.63	0.01	0.0	0.12307054262315709	0.0	1.9325209174035387	0.03470659255410138	92.7547392232262
0.64	0.01	0.0	0.12309772291410959	0.0	1.9678768035579808	0.03470195517874907	92.6440717593543
0.65	0.01	0.0	0.12312242084198248	0.0	2.003194835542764	0.03469731842302689	92.53353633496272
0.66	0.01	0.0	0.12314486355260824	0.0	2.0384743730617565	0.03469268228685203	92.42313279251252
0.67	0.01	0.0	0.12316525722691707	0.0	2.0737148407346417	0.03468804677014173	92.31286097465285
0.68	0.01	0.0	0.1231837878480459	0.0	2.108915725297733	0.034683411872813194	92.20272072422061
0.69	0.01	0.0	0.12320062496787104	0.0	2.1440765641722836	0.034678777594783675	92.09271188424017
0.7	0.01	0.0	0.12321592363973206	0.0	2.1791969395434485	0.03467414393597043	91.98283429792315
0.71	0.01	0.0	0.12322982469227854	0.0	2.214276477458711	0.034669510896290716	91.87308780866825
0.72	0.01	0.0	0.1232424551322734	0.0	2.249314846225049	0.0346648784756618	91.76347226006109
0.73	0.01	0.0	0.12325393017694833	0.0	2.2843117502683334	0.03466024667400097	91.65398749587395
0.74	0.01	0.0	0.12326435551738808	0.0	2.319266923265494	0.03465561549122553	91.5446333600653
0.75	0.01	0.0	0.123273827398699	0.0	2.3541801278949173	0.03465098492725278	91.4354096967799
0.76	0.01	0.0	0.123282433017349	0.0	2.3890511544440445	0.034646354982000034	91.32631635034848
0.77	0.01	0.0	0.1232902505976512	0.0	2.4238798204131804	0.034641725655384634	91.21735316528759
0.78	0.01	0.0	0.12329735180088326	0.0	2.4586659633208683	0.034637096947323906	91.1085199862992
0.79	0.01	0.0	0.12330380231410026	0.0	2.4934094389138894	0.0346324688577352	90.99981665827045
0.8	0.01	0.0	0.12330966188536957	0.0	2.5281101210553283	0.03462784138653589	90.89124302627366
0.81	0.01	0.0	0.12331498454087077	0.0	2.5627679008956163	0.034623214533643344	90.78279893556598
0.82	0.01	0.0	0.1233198185906673	0.0	2.597382686784489	0.03461858829897494	90.67448423158937
0.83	0.01	0.0	0.12332420841314655	0.0	2.631954398978164	0.03461396268244808	90.56629875997004
0.84	0.01	0.0	0.12332819476301413	0.0	2.6664829687063043	0.03460933768398017	90.45824236651822
0.85	0.01	0.0	0.1233318147714543	0.0	2.700968338171521	0.03460471330348861	90.35031489722824
0.86	0.01	0.0	0.12333510210786923	0.0	2.7354104599855895	0.03460008954089086	90.24251619827821
0.87	0.01	0.0	0.1233380866979099	0.0	2.7698092978855255	0.034595466396104335	90.13484611602986
0.88	0.01	0.0	0.12334079580683678	0.0	2.8041648235837475	0.0345908438690465	90.02730449702828
0.89	0.01	0.0	0.12334325460188322	0.0	2.838477015084763	0.034586221959634796	89.91989118800134
0.9	0.01	0.0	0.12334548615225546	0.0	2.8727458566851696	0.03458160066778672	89.81260603585982
0.91	0.01	0.0	0.1233475114405981	0.0	2.906971338937475	0.03457697999341973	89.7054488876973
0.92	0.01	0.0	0.12334934941738568	0.0	2.9411534583947456	0.034572359936451344	89.5984195907897
0.93	0.01	0.0	0.12335101676957434	0.0	2.975292218260271	0.03456774049679905	89.49151799259549
0.94	0.01	0.0	0.12335252883003454	0.0	3.0093876257481846	0.03456312167438037	89.38474394075497
0.95	0.01	0.0	0.1233538997825274	0.0	3.043439691471172	0.03455850346911284	89.27809728308998
0.96	0.01	0.0	0.12335514266170462	0.0	3.0774484294404694	0.03455388588091399	89.17157786760389
0.97	0.01	0.0	0.12335626935310859	0.0	3.111413857065864	0.034549268909701364	89.06518554248163
0.98	0.01	0.0	0.12335729063413466	0.0	3.145335994999633	0.03454465255539254	88.95892015608919
