2.1643738614644486e-10	2.2108434515207234e-21	2.697458854427396e-8	3.3701801171724365e-17
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.10687258570964692	7.814894123569006e-6	13.70796213934817	0.1926202026613805
8.119925790068197e-9	1.0099466702994237e-16	30.521711233960982	0.9888374166972221
0.053046247404893186	3.8213081817444124e-6	6.713733122271185	0.07054345157855753
2.982266168415562e-11	1.3827828595625271e-21	1.4848140212621606	0.0013549660882927576
0.007004787672821751	2.1427706464336153e-8	0.44262092839116074	0.00013383903751855843
2.1080493078749714e-10	6.879587016940854e-20	2.0194999460587932	0.0035979216886159356
2.8927822734434777e-11	1.3236091451246335e-21	0.10897183282722538	1.3860607704796783e-5
